clean_tweet,tweet_translated,polarity,sentimen
perintah mulai siap bijak mandatori campur etanol persen e bbm langkah sebut upaya tuju energi bersih kurang gantung impor minyak lengkap,order to start ready wisely mandatory mix ethanol percent e fuel steps call efforts towards clean energy less dependent on complete oil imports,0.24,positive
bahaya campur etanol bensin campur etanol sembarang bisa bikin mesin karat amp susah nyala bensin cepat rusak motor amp mobil cepat jebol uap bahaya buat tubuh guna bensin sesuai rekomendasi pabrikan jangan asal campur,dangers of mixing ethanol with any gasoline mixed with ethanol can cause the engine to rust and make it hard to start. the gasoline will quickly damage the motorbike and the car will break down quickly. vapors are dangerous for the body. use gasoline according to the manufacturer's recommendations. don't just mix it,-0.06342592592592594,negative
dasar riset sumber us doe epa studi lokal misal sae campur etanol e bbm praktik umum banyak negara as rekomendasi kurang emisi gantung minyak lebih ramah lingkung,basic research sources us doe epa local studies eg sae mix ethanol e fuel common practice in many countries us recommendations less emissions hanging oil more environmentally friendly,0.12976190476190477,positive
malah buzzer bela campur etanol,instead the buzzer defends the ethanol mixture,0.0,neutral
orang marah khawatir campur etanol bisa korosi mesin kendara siap kurang efisiensi bbm mileage lebih rendah naik biaya produksi spbu swasta bp akr tolak konten etanol takut rusak alat meski tuju baik buat,"angry people are worried that mixing ethanol could corrode the vehicle's engine. ready for less fuel efficiency, lower mileage increases, production costs for private gas stations, bp akr rejects ethanol content, is afraid of damage to the equipment, even if it's intended to be good for you.",-0.061111111111111116,negative
konstruksi mobil sekarang sesuai kok abang kalau pakai bbm campur etanol coba cek bbm ln pakai campur etanol bahkan kok masalah bbm pertamina timbal tidak banget ronnya kadang kacau tidak sesuai brosur,"the construction of the car is now suitable, bro, if you use fuel mixed with ethanol, try checking the fuel if you use a mixture of ethanol. in fact, the problem is that the pertamina lead fuel doesn't really have a good ron, sometimes it's messed up, it doesn't match the brochure.",0.3625,positive
perintah rencana wajib campur etanol bbm via what the,the mandatory plan order is to mix fuel ethanol via what the,0.0,neutral
campur etanol e bisa bikin bbm lebih boros energi etanol lebih rendah bensin turun efisiensi resiko korosi etanol serap air bisa karat tangki komponen khusus kendara lama kendara modern biasa,"mixing ethanol e can make fuel use more energy, ethanol lowers fuel efficiency, risk of corrosion, ethanol absorbs water, can rust the tank, special components for old vehicles, ordinary modern vehicles",0.18142857142857144,positive
etanol lebih suka teman sama air sama sama polar kalau air cukup banyak etanol kabur bensin nyatu sama air bentuk lapis bawah hasil campur pisah jadi lapis lapis atas bensin pertalite lapis bawah air etanol,"ethanol prefers friends with water, both are polar, if there is enough water, the ethanol runs away, the gasoline blends with the water, forming a bottom layer, the result of the mixture is separated into a top layer, pertalite gasoline, the bottom layer is water, ethanol",0.1388888888888889,positive
presiden prabowo subianto tuju mandatori campur etanol persen,president prabowo subianto aims to make it mandatory to mix percent ethanol,0.0,neutral
perintah wajib campur etanol bbm,mandatory order to mix fuel ethanol,0.0,neutral
uji coba mobil jabat indonesia pakai campur etanol pimpin wajib beri contoh kalau tidak mau mending mundur kalau masih punya urat malu customer care pak,"test of an indonesian official car using a mixture of ethanol, the leader must set an example, if you don't want it, it's better to withdraw if you still have veins of shame, customer care, sir.",0.5,positive
dasar teliti bagai sumber studi sciencedirect mdpi campur etanol e bensin umum aman mobil motor modern efek positif kurang emisi cowok hingga hc hingga voc tingkat oktane,basic thoroughness as a study source sciencedirect mdpi mix ethanol e general gasoline safe modern motorbikes positive effects less emissions guys up to hc up to voc octane level,0.1351010101010101,positive
bom komentar minimal banyak baca kait etanol campur bahan bakar,bomb comments at least read a lot about ethanol mixed with fuel,-0.15,negative
bahlil wacana campur persen etanol bbm lebih,even though there is talk about mixing a higher percentage of fuel ethanol,0.25,positive
apa benar mobil indonesia siap bahan bakar campur etanol,is it true that indonesian cars are ready for fuel mixed with ethanol?,0.18333333333333335,positive
judul berita ragebait tidak bbm harus tidak kandung etanol sama sekali benar mana mana etanol tuju wajib campur etanol baik kamu,"the headline of the ragebait news is that fuel doesn't have to contain no ethanol at all. that's right, wherever you go, you have to mix your good ethanol",0.4928571428571428,positive
edan wajib campur etanol bbm apa maksud jelas kendara cepat rusak sengaja rusak kendara agr masyarakat belanja spare part jasa service beli kendara baru oligarki buka pabrik etanol stock bbm tip,"it's crazy that you have to mix ethanol with fuel, what is the clear meaning of fast damaged vehicles, deliberately damaged vehicles so that people shop for spare parts, service, buy new vehicles, oligarchs open ethanol factories, stock fuel tips",-0.032727272727272716,negative
alih alih kurang campur etanol baik kualitas bbm jabat indonesia malah suka otak atik atur meski bbm busuk laris pasar serendah jabat sini,"instead, don't mix enough ethanol, good quality fuel, jajak indonesia actually likes to tinker with it, even if the fuel is rotten, the market is as low as jajak here.",0.175,positive
mending kamu baca baca paper lil campur etanol kendara jangan asal banyak bicara,"it's better if you read the paper lil mixed with driving ethanol, don't just talk too much",0.2333333333333333,positive
perintah mau wajib campur etanol persen bbm via,the order is mandatory to mix ethanol percent fuel via,0.0,neutral
efek negatif campur etanol e mesin kendara liput turun efisiensi bahan bakar lebih boros energi lebih rendah resiko korosi komponen logam karet plastik utama kendara lama dapat tarik air sebab karat,"negative effects of mixing ethanol and vehicle engine coverage decreases, fuel efficiency consumes more energy, lower risk of corrosion of metal components, rubber, main plastic, old vehicles can attract water due to rust.",0.06833333333333333,positive
perintah paham tidak sih efek campur e etanol dapat kurang efisiensi bahan bakar besar resiko korosi karat etanol sifat higroskopis sangat mudah serap air kendara lama tidak compatible etanol risiko alami rusak,"do you understand the command or not, the effect of mixing e-ethanol can reduce fuel efficiency, there is a big risk of corrosion, rust, ethanol is hygroscopic, very easy to absorb water, old driving is not compatible, ethanol has a natural risk of damage",0.19083333333333333,positive
bahlil lahadalia sebut mau wajib campur etanol persen bbm,bahlil lahadalia said that it would be mandatory to mix the percent ethanol in fuel,0.0,neutral
campur etanol e bbm maksud kurang gantung impor minyak tekan guna energi fosil cipta bahan bakar lebih ramah lingkung etanol sumber lokal tebu jagung dukung mandiri energi menteri esdm,"mix ethanol and fuel with the aim of reducing the need to import pressed oil for fossil energy to create more environmentally friendly fuel. ethanol locally sourced corn sugar cane. support independent energy, minister of energy and mineral resources",0.21875,positive
bahlil nyobanya pakai kendara gress memang kondisi pakai campur etanol so tidak pengaruh,"even if i tried using a gress vehicle, it was mixed with ethanol so it didn't have any effect",0.0,neutral
emosi negara negara asal spbu swasta laku campur etanol loh,"the emotions of the country of origin of private gas stations selling mixed with ethanol, you know",0.0,neutral
plus ron bbm pertamina tidak sesuai sama brosur kwkwkwkwkw spbu swasta aditif pakai etanol persentase lebih besar problem pesan base fuel campur malah sama bahlil kasih base fuel campur etanol kwkwkkw,plus pertamina's ron fuel doesn't match the brochure kwkwkwkwkw private gas stations additives use a larger percentage of ethanol. the problem with ordering mixed base fuel is the same even though they give base fuel mixed with ethanol kwkwkkw,-0.2285714285714286,negative
omong omong bbm campur etanol mah lazim ln memang tidak bisa disimpen lama tangki motor konstruksi kendara sekarang ngikut spek bbm ln pakai campur etanol problem bbm pertamina filtrasi reng jadi timbal masih tinggi bikin kerak,"by the way, fuel mixed with ethanol is common, it really can't be stored for long in motorbike tanks, construction vehicles now follow fuel specs, ln using a mixture of ethanol, the problem with pertamina's fuel is that the filtration of the battens is still high in lead, which makes it crusty.",0.0020000000000000074,positive
motor matic keluar atas umum kompatibel e pakai sistem injeksi bahan bakar material tahan korosi etanol produsen honda yamaha nyata model modern aman campur hingga etanol mirip standar banyak,"automatic motorbikes come out on top, generally e-compatible, use fuel injection systems, corrosion-resistant material, ethanol, real honda yamaha manufacturers, modern models, safe, mixed with ethanol, similar to many standards",0.24375,positive
